"","stars","makeup_id","name","review_count","useful","fans","average_stars","store_name","store_stars","store_review_count","is_open","state","useful_pct","review_count_c","fans_c","store_review_count_c","useful_pct_c"
"28","3",7442,"Pam",96,0,3,3.92,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0,-0.483686581300191,-0.328703511190947,2.7138893222712,-0.109969698498724
"29","2",7536,"Deanna",124,127,4,4.11,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",1.0241935483871,-0.415076550447098,-0.316049788723825,2.7138893222712,-0.036351722079869
"30","4",8291,"Loren",84,3,1,4.23,"Tao Nightclub",3,2071,"1","NV",0.0357142857142857,-0.513090880237232,-0.35401095612519,2.15394246477314,-0.107402592459372
"31","4",8297,"Chuck",51,6,1,3.73,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.117647058823529,-0.593952702314092,-0.35401095612519,2.7138893222712,-0.101513349192621
"32","3",8743,"Michael",108,0,3,3.79,"Burger Bar",4,2396,"1","NV",0,-0.454282282363151,-0.328703511190947,2.68761615593698,-0.109969698498724
"33","5",8901,"Kara",70,1,0,4.11,"Burger Bar",4,2396,"1","NV",0.0142857142857143,-0.547395895663779,-0.366664678592311,2.68761615593698,-0.108942856082983
"34","4",8948,"Pinky",449,43,32,3.75,"Burger Bar",4,2396,"1","NV",0.0957683741648107,0.38128987909774,0.0382544403555802,2.68761615593698,-0.103085966491195
"35","4",8948,"Pinky",449,43,32,3.75,"Tao Nightclub",3,2071,"1","NV",0.0957683741648107,0.38128987909774,0.0382544403555802,2.15394246477314,-0.103085966491195
"36","4",9132,"Dan",615,10,29,4.04,"Tao Nightclub",3,2071,"1","NV",0.016260162601626,0.788049347726796,0.000293272954215369,2.15394246477314,-0.10880093477349
"37","5",9245,"Dominic",836,81,37,3.47,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.0968899521531101,1.32957851981729,0.101523052691188,2.7138893222712,-0.103005348621629
"38","4",9758,"Jennifer",657,660,33,3.68,"Burger Bar",4,2396,"1","NV",1.00456621004566,0.890964394006437,0.0509081628227018,2.68761615593698,-0.037762514926065
"39","3",9902,"Nina",69,37,10,3.28,"Tao Nightclub",3,2071,"1","NV",0.536231884057971,-0.549846253908532,-0.240127453921095,2.15394246477314,-0.0714259034730814
"40","4",9993,"trevor",104,1,4,3.98,"Tao Nightclub",3,2071,"1","NV",0.00961538461538462,-0.464083715342165,-0.316049788723825,2.15394246477314,-0.109278554565052
"41","4",10752,"Kev",315,104,6,2.8,"Burger Bar",4,2396,"1","NV",0.33015873015873,0.0529418743007918,-0.290742343789582,2.68761615593698,-0.0862382293349308
"42","3",10872,"Kristine",205,115,23,3.94,"Tao Nightclub",3,2071,"1","NV",0.560975609756098,-0.216597532622077,-0.0756290618485143,2.15394246477314,-0.0696473499781605
"43","3",11279,"Bernie",95,20,5,3.63,"Tao Nightclub",3,2071,"1","NV",0.210526315789474,-0.486136939544945,-0.303396066256703,2.15394246477314,-0.0948372839509612
"44","5",11481,"Igor",107,0,1,3.5,"Tao Nightclub",3,2071,"1","NV",0,-0.456732640607905,-0.35401095612519,2.15394246477314,-0.109969698498724
"45","1",11592,"Tommy",92,37,5,3.6,"Burger Bar",4,2396,"1","NV",0.402173913043478,-0.493488014279205,-0.303396066256703,2.68761615593698,-0.0810618522294922
"46","4",11763,"Doug",80,79,0,3.15,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.9875,-0.522892313216245,-0.366664678592311,2.7138893222712,-0.0389892165106233
"47","3",11772,"Kiki",75,3,1,3.8,"Tao Nightclub",3,2071,"1","NV",0.04,-0.535144104440012,-0.35401095612519,2.15394246477314,-0.107094539734649
"48","4",11971,"Jesse",161,5,2,3.68,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.031055900621118,-0.324413295391224,-0.341357233658068,2.7138893222712,-0.107737432377548
"49","3",12092,"Poppy",603,56,38,4.12,"Tao Nightclub",3,2071,"1","NV",0.0928689883913764,0.758645048789756,0.11417677515831,2.15394246477314,-0.103294371351618
"50","4",12210,"Jane",52,33,3,3.89,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.634615384615385,-0.591502344069339,-0.328703511190947,2.495493627118,-0.0643541988763809
"51","4",13265,"Manny",307,3,11,3.83,"Burger Bar",4,2396,"1","NV",0.00977198697068404,0.033339008342765,-0.227473731453974,2.68761615593698,-0.109267298149195
"52","3",13783,"Justin",480,40,47,4.14,"Burger Bar",4,2396,"1","NV",0.0833333333333333,0.457250984685094,0.228060277362404,2.68761615593698,-0.103979784406901
"53","2",14925,"Elizabeth",241,2,1,3.95,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.00829875518672199,-0.128384635810956,-0.35401095612519,2.495493627118,-0.109373192531074
"54","5",15088,"Kamilah",468,226,10,4.65,"Tao Nightclub",3,2071,"1","NV",0.482905982905983,0.427846685748054,-0.240127453921095,2.15394246477314,-0.0752589142743148
"55","5",15088,"Kamilah",468,226,10,4.65,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.482905982905983,0.427846685748054,-0.240127453921095,2.7138893222712,-0.0752589142743148
"56","4",15167,"Brian",671,25,41,3.46,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.03725782414307,0.925269409432984,0.152137942559675,2.495493627118,-0.107291644508341
"57","4",15490,"Audrey",1138,18,39,3.95,"Tao Nightclub",3,2071,"1","NV",0.015817223198594,2.0695867097328,0.126830497625431,2.15394246477314,-0.108832772801155
"58","3",15492,"cheryl",63,10,3,3.47,"Burger Bar",4,2396,"1","NV",0.158730158730159,-0.564548403377052,-0.328703511190947,2.68761615593698,-0.0985603383238235
"59","2",15649,"Channing",220,87,13,3.11,"Tao Nightclub",3,2071,"1","NV",0.395454545454545,-0.179842158950776,-0.20216628651973,2.15394246477314,-0.0815448334448012
"60","5",15940,"Caroline",117,64,3,4.35,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.547008547008547,-0.432229058160371,-0.328703511190947,2.495493627118,-0.0706512880498357
"61","5",15991,"Heidi",294,14,15,3.99,"Tao Nightclub",3,2071,"1","NV",0.0476190476190476,0.00148435116097146,-0.176858841585487,2.15394246477314,-0.106546890446254
"62","2",16436,"Yen",236,108,12,3.08,"Tao Nightclub",3,2071,"1","NV",0.457627118644068,-0.140636427034723,-0.214820008986852,2.15394246477314,-0.0770759329775275
"63","2",16459,"Jon",250,179,20,3.34,"Burger Bar",4,2396,"1","NV",0.716,-0.106331411608176,-0.113590229249879,2.68761615593698,-0.0585043566217822
"64","1",17369,"Alan",224,44,12,3.56,"Burger Bar",4,2396,"1","NV",0.196428571428571,-0.170040725971763,-0.214820008986852,2.68761615593698,-0.0958506152822846
"65","4",17526,"Mercedes",146,23,2,3.6,"Tao Nightclub",3,2071,"1","NV",0.157534246575342,-0.361168669062524,-0.341357233658068,2.15394246477314,-0.0986462992566481
"66","4",17737,"Lyna",317,5,39,3.96,"Tao Nightclub",3,2071,"1","NV",0.0157728706624606,0.0578425907902985,0.126830497625431,2.15394246477314,-0.108835960815729
"67","4",19252,"Josh",86,0,5,3.08,"Tao Nightclub",3,2071,"1","NV",0,-0.508190163747725,-0.303396066256703,2.15394246477314,-0.109969698498724
"68","2",19578,"M",132,30,2,2.58,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.227272727272727,-0.395473684489071,-0.341357233658068,2.7138893222712,-0.0936335691573891
"69","1",19625,"Neil",129,24,8,3.84,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.186046511627907,-0.402824759223331,-0.265434898855338,2.495493627118,-0.0965968670379104
"70","4",19705,"Qui",827,134,95,3.82,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.162031438935913,1.30752529561451,0.835438955784242,2.495493627118,-0.0983230457059175
"71","4",19705,"Qui",827,134,95,3.82,"Tao Nightclub",3,2071,"1","NV",0.162031438935913,1.30752529561451,0.835438955784242,2.15394246477314,-0.0983230457059175
"72","4",19895,"Jeff",192,99,18,3.6,"Tao Nightclub",3,2071,"1","NV",0.515625,-0.24845218980387,-0.138897674184122,2.15394246477314,-0.0729071050555703
"73","3",19948,"Yasmin",170,129,16,3.09,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.758823529411765,-0.302360071188444,-0.164205119118366,2.7138893222712,-0.0554262454743607
"74","3",20595,"Frankie",68,22,2,3.4,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.323529411764706,-0.552296612153285,-0.341357233658068,2.7138893222712,-0.0867147379069414
"75","5",20712,"Erich",450,482,55,4.11,"Burger Bar",4,2396,"1","NV",1.07111111111111,0.383740237342494,0.329290057099377,2.68761615593698,-0.0329793360384943
"76","3",20940,"Bill",874,65,54,3.5,"Burger Bar",4,2396,"1","NV",0.074370709382151,1.42269213311791,0.316636334632256,2.68761615593698,-0.10462400857696
"77","5",21796,"Bianca",149,13,3,3.36,"Tao Nightclub",3,2071,"1","NV",0.087248322147651,-0.353817594328264,-0.328703511190947,2.15394246477314,-0.103698379046883
"78","4",21833,"Susan",580,188,103,3.77,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.324137931034483,0.702286809160429,0.936668735521215,2.495493627118,-0.0866709981691512
"79","5",21866,"Aubrey",68,55,0,3.66,"Tao Nightclub",3,2071,"1","NV",0.808823529411765,-0.552296612153285,-0.366664678592311,2.15394246477314,-0.051832297019267
"80","4",21951,"Jim",80,66,7,3.63,"Burger Bar",4,2396,"1","NV",0.825,-0.522892313216245,-0.27808862132246,2.68761615593698,-0.0506695489896779
"81","1",22666,"Kevin",357,25,8,2.89,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.0700280112044818,0.155856920580432,-0.265434898855338,2.7138893222712,-0.104936157245092
"82","4",22803,"Linet",545,130,37,3.81,"Tao Nightclub",3,2071,"1","NV",0.238532110091743,0.616524270594062,0.101523052691188,2.15394246477314,-0.0928242563276349
"83","3",22866,"minal",116,23,2,3.82,"Burger Bar",4,2396,"1","NV",0.198275862068966,-0.434679416405125,-0.341357233658068,2.68761615593698,-0.0957178339354216
"84","4",23135,"Allison",351,59,12,3.95,"Tao Nightclub",3,2071,"1","NV",0.168091168091168,0.141154771111912,-0.214820008986852,2.15394246477314,-0.0978874786212012
"85","3",23275,"Randal",121,2,5,3.63,"Burger Bar",4,2396,"1","NV",0.0165289256198347,-0.422427625181358,-0.303396066256703,2.68761615593698,-0.108781616364809
"86","4",23325,"shaun",271,36,16,3.81,"Tao Nightclub",3,2071,"1","NV",0.132841328413284,-0.0548738884683556,-0.164205119118366,2.15394246477314,-0.100421200758254
"87","5",25018,"James",1051,158,109,3.71,"Burger Bar",4,2396,"1","NV",0.150333016175071,1.85640554243926,1.01259107032394,2.68761615593698,-0.0991639162740847
"88","5",25121,"Erik",105,1,15,3.09,"Burger Bar",4,2396,"1","NV",0.00952380952380952,-0.461633357097411,-0.176858841585487,2.68761615593698,-0.10928513688823
"89","2",25233,"Donna",112,4,9,4.19,"Burger Bar",4,2396,"1","NV",0.0357142857142857,-0.444480849384138,-0.252781176388217,2.68761615593698,-0.107402592459372
"90","2",25233,"Donna",112,4,9,4.19,"Tao Nightclub",3,2071,"1","NV",0.0357142857142857,-0.444480849384138,-0.252781176388217,2.15394246477314,-0.107402592459372
"91","1",25489,"James",326,8,9,3.63,"Tao Nightclub",3,2071,"1","NV",0.0245398773006135,0.0798958149930786,-0.252781176388217,2.15394246477314,-0.10820579741647
"92","4",25515,"Kristine",515,136,21,3.62,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.264077669902913,0.543013523251461,-0.100936506782758,2.495493627118,-0.0909880678232778
"93","4",25560,"Harman",58,4,4,3.55,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.0689655172413793,-0.576800194600819,-0.316049788723825,2.7138893222712,-0.105012528215836
"94","4",25731,"Steve",75,10,0,3.36,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.133333333333333,-0.535144104440012,-0.366664678592311,2.495493627118,-0.100385835951808
"95","4",25788,"Pauline",445,147,75,3.65,"Burger Bar",4,2396,"1","NV",0.330337078651685,0.371488446118727,0.58236450644181,2.68761615593698,-0.0862254098291163
"96","4",25929,"Ken",587,69,79,3.93,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.117546848381601,0.719439316873703,0.632979396310296,2.495493627118,-0.10152055221588
"97","3",26587,"Tim",252,1,11,3.58,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.00396825396825397,-0.101430695118669,-0.227473731453974,2.495493627118,-0.109684464494352
"98","3",26620,"Linda",189,70,9,3.9,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.37037037037037,-0.25580326453813,-0.252781176388217,2.495493627118,-0.0833478580906226
"99","3",26651,"Peter",51,2,0,3.98,"Tao Nightclub",3,2071,"1","NV",0.0392156862745098,-0.593952702314092,-0.366664678592311,2.15394246477314,-0.10715091539669
"100","4",26757,"Q.",60,11,0,4.21,"Burger Bar",4,2396,"1","NV",0.183333333333333,-0.571899478111312,-0.366664678592311,2.68761615593698,-0.0967918874967139
"101","5",27305,"Beth-Ann",70,2,5,3.47,"Burger Bar",4,2396,"1","NV",0.0285714285714286,-0.547395895663779,-0.303396066256703,2.68761615593698,-0.107916013667242
"102","5",27382,"Sherri",239,35,10,3.75,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.146443514644351,-0.133285352300463,-0.240127453921095,2.7138893222712,-0.099443489634433
"103","2",27735,"wilbur",55,0,5,3.41,"Burger Bar",4,2396,"1","NV",0,-0.584151269335079,-0.303396066256703,2.68761615593698,-0.109969698498724
"104","3",28685,"Christine",222,50,26,3.75,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.225225225225225,-0.17494144246127,-0.0376678944471495,2.495493627118,-0.0937807414937976
"105","4",28986,"J.",368,119,5,3.56,"Burger Bar",4,2396,"1","NV",0.323369565217391,0.182810861272719,-0.303396066256703,2.68761615593698,-0.0867262275119768
"106","3",29390,"Chris",334,14,9,3.54,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.0419161676646707,0.0994986809511054,-0.252781176388217,2.495493627118,-0.106956807578286
"107","4",29390,"Chris",334,14,9,3.54,"Burger Bar",4,2396,"1","NV",0.0419161676646707,0.0994986809511054,-0.252781176388217,2.68761615593698,-0.106956807578286
"108","3",29749,"Matt",102,56,3,3.35,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.549019607843137,-0.468984431831671,-0.328703511190947,2.7138893222712,-0.0705067350702442
"109","4",30866,"Philip",65,0,1,4.2,"Burger Bar",4,2396,"1","NV",0,-0.559647686887545,-0.35401095612519,2.68761615593698,-0.109969698498724
"110","4",31072,"Kris",63,0,3,4.23,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0,-0.564548403377052,-0.328703511190947,2.7138893222712,-0.109969698498724
"111","3",31505,"Jason",101,44,1,4.27,"Burger Bar",4,2396,"1","NV",0.435643564356436,-0.471434790076425,-0.35401095612519,2.68761615593698,-0.0786560881969176
"112","3",32607,"Melissa",58,2,3,3.93,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.0344827586206897,-0.576800194600819,-0.328703511190947,2.7138893222712,-0.10749111335728
"113","3",32864,"Angie",274,16,18,3.99,"Burger Bar",4,2396,"1","NV",0.0583941605839416,-0.0475228137340955,-0.138897674184122,2.68761615593698,-0.105772386434381
"114","5",33089,"Thomas",57,3,1,4.08,"Burger Bar",4,2396,"1","NV",0.0526315789473684,-0.579250552845572,-0.35401095612519,2.68761615593698,-0.106186594861783
"115","4",33318,"Monica",1117,38,238,3.43,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.0340196956132498,2.01812918659298,2.64492126858263,2.495493627118,-0.107524397848884
"116","5",33478,"Cynthia",116,34,11,4.62,"Burger Bar",4,2396,"1","NV",0.293103448275862,-0.434679416405125,-0.227473731453974,2.68761615593698,-0.0889017247964507
"117","5",33938,"Vicky",83,15,2,4.33,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.180722891566265,-0.515541238481985,-0.341357233658068,2.7138893222712,-0.0969795233598313
"118","3",34093,"Craig",80,1,3,3.81,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.0125,-0.522892313216245,-0.328703511190947,2.495493627118,-0.109071211384951
"119","1",34466,"B.",177,54,0,3.41,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.305084745762712,-0.28520756347517,-0.366664678592311,2.495493627118,-0.0880405214845931
"120","4",34782,"Linda",154,15,17,3.38,"Tao Nightclub",3,2071,"1","NV",0.0974025974025974,-0.341565803104497,-0.151551396651244,2.15394246477314,-0.102968500209581
"121","5",36723,"JIMMY",188,170,20,3.48,"Burger Bar",4,2396,"1","NV",0.904255319148936,-0.258253622782883,-0.113590229249879,2.68761615593698,-0.0449727583534123
"122","4",37000,"Kim",72,9,0,4.36,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.125,-0.542495179174272,-0.366664678592311,2.7138893222712,-0.10098482736099
"123","3",37245,"Andrew",352,47,16,3.66,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.133522727272727,0.143605129356666,-0.164205119118366,2.495493627118,-0.10037222251069
"124","4",37443,"Laura",51,32,2,4.42,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.627450980392157,-0.593952702314092,-0.341357233658068,2.7138893222712,-0.0648691688661756
"125","1",37578,"Cindy",218,166,15,3.67,"Tao Nightclub",3,2071,"1","NV",0.761467889908257,-0.184742875440283,-0.176858841585487,2.15394246477314,-0.0552361715679392
"126","1",37966,"Mark",98,0,1,3.75,"Burger Bar",4,2396,"1","NV",0,-0.478785864810685,-0.35401095612519,2.68761615593698,-0.109969698498724
"127","5",38284,"Crystal",73,14,2,3.76,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.191780821917808,-0.540044820929519,-0.341357233658068,2.495493627118,-0.096184690725762
"128","2",38413,"Josh",66,34,2,3.61,"Burger Bar",4,2396,"1","NV",0.515151515151515,-0.557197328642792,-0.341357233658068,2.68761615593698,-0.0729411386583647
"129","3",38475,"Ryan",281,69,6,3.69,"Burger Bar",4,2396,"1","NV",0.245551601423488,-0.0303703060208221,-0.290742343789582,2.68761615593698,-0.0923197025270896
"130","3",38543,"N. B.",99,0,6,3.29,"Tao Nightclub",3,2071,"1","NV",0,-0.476335506565931,-0.290742343789582,2.15394246477314,-0.109969698498724
"131","3",38562,"Matt",423,162,39,4.06,"Burger Bar",4,2396,"1","NV",0.382978723404255,0.317580564734153,0.126830497625431,2.68761615593698,-0.0824415826724745
"132","4",38580,"Maya",263,15,6,4,"Burger Bar",4,2396,"1","NV",0.0570342205323194,-0.0744767544263823,-0.290742343789582,2.68761615593698,-0.105870137523332
"133","1",38887,"Lisa",344,19,7,4,"Tao Nightclub",3,2071,"1","NV",0.0552325581395349,0.124002263398639,-0.27808862132246,2.15394246477314,-0.105999639158795
"134","3",39416,"Lena",139,4,4,3.61,"Burger Bar",4,2396,"1","NV",0.0287769784172662,-0.378321176775798,-0.316049788723825,2.68761615593698,-0.107901238956224
"135","3",40332,"Dan",55,5,0,3.35,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.0909090909090909,-0.584151269335079,-0.366664678592311,2.495493627118,-0.10343524676219
"136","3",40463,"amanda",62,2,3,3.6,"Burger Bar",4,2396,"1","NV",0.032258064516129,-0.566998761621805,-0.328703511190947,2.68761615593698,-0.107651022076083
"137","4",40663,"Eric",80,6,3,3.65,"Burger Bar",4,2396,"1","NV",0.075,-0.522892313216245,-0.328703511190947,2.68761615593698,-0.104578775816084
"138","5",41548,"Mac",125,15,6,3.85,"Burger Bar",4,2396,"1","NV",0.12,-0.412626192202344,-0.290742343789582,2.68761615593698,-0.101344222206499
"139","2",42094,"Shaun",123,62,5,3.38,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.504065040650406,-0.417526908691851,-0.303396066256703,2.495493627118,-0.0737380230164786
"140","4",42238,"Lindsay",151,61,6,3.79,"Burger Bar",4,2396,"1","NV",0.403973509933775,-0.348916877838757,-0.290742343789582,2.68761615593698,-0.0809324990602187
"141","4",42336,"Lea",426,89,64,3.97,"Burger Bar",4,2396,"1","NV",0.208920187793427,0.324931639468413,0.443173559303472,2.68761615593698,-0.0949527307755627
"142","4",42530,"Tarz",56,28,0,4.14,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.5,-0.581700911090325,-0.366664678592311,2.495493627118,-0.074030213947787
"143","4",42600,"Jean",209,47,36,3.15,"Tao Nightclub",3,2071,"1","NV",0.22488038277512,-0.206796099643063,0.0888693302240667,2.15394246477314,-0.0938055284136137
"144","2",43072,"Ryan",117,6,1,3.63,"Gordon Ramsay Pub & Grill",3.5,2279,"1","NV",0.0512820512820513,-0.432229058160371,-0.35401095612519,2.495493627118,-0.106283597519141
"145","4",43166,"Dasha",105,15,2,4.12,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0.142857142857143,-0.461633357097411,-0.341357233658068,2.7138893222712,-0.0997012743413136
"146","4",44680,"David",154,7,7,3.78,"Burger Bar",4,2396,"1","NV",0.0454545454545455,-0.341565803104497,-0.27808862132246,2.68761615593698,-0.106702472630457
"147","4",45028,"Richey",54,0,2,3.37,"Guy Fieri's Vegas Kitchen & Bar",3.5,2412,"1","NV",0,-0.586601627579832,-0.341357233658068,2.7138893222712,-0.109969698498724
"148","2",45198,"Genevieve",244,84,4,3.28,"Burger Bar",4,2396,"1","NV",0.344262295081967,-0.121033561076696,-0.316049788723825,2.68761615593698,-0.0852244796275872
"149","5",45479,"William",164,29,6,3.95,"Burger Bar",4,2396,"1","NV",0.176829268292683,-0.317062220656964,-0.290742343789582,2.68761615593698,-0.0972593929868074
"150","4",46063,"Theresa",277,220,9,3.61,"Burger Bar",4,2396,"1","NV",0.794223826714801,-0.0401717389998355,-0.252781176388217,2.68761615593698,-0.0528817085983186
"151","4",46469,"Stephanie",268,24,33,3.87,"Burger Bar",4,2396,"1","NV",0.0895522388059701,-0.0622249632026156,0.0509081628227018,2.68761615593698,-0.103532775892586
"152","4",46488,"Jon",173,20,3,3.46,"Burger Bar",4,2396,"1","NV",0.115606936416185,-0.295008996454184,-0.328703511190947,2.68761615593698,-0.101659991088103
